Incident Id,Call Type,Date,Location,Incident Number
45810,Traffic,10/18/2012 01:09:00 AM,Pine St/Maple St,12BU026827
45811,Stolen Vehicle,10/18/2012 01:14:00 AM,Riverside Ave,12BU026828
45814,Intoxication,10/18/2012 02:45:00 AM,Church St/Cherry St,12BU026831
45816,Traffic,10/18/2012 03:58:00 AM,North St/N Union St,12BU026832
45818,Traffic,10/18/2012 04:38:00 AM,Riverside Ave/Hildred Dr,12BU026833
45819,Traffic,10/18/2012 04:43:00 AM,S Winooski Ave/Adams St,12BU026834
45820,Traffic,10/18/2012 05:07:00 AM,S Winooski Ave/Cherry St,12BU026835
45821,Traffic,10/18/2012 05:10:00 AM,N Champlain St/Sherman St,12BU026836
45822,Traffic,10/18/2012 05:18:00 AM,Pearl St/S Winooski Ave,12BU026837
45823,Traffic,10/18/2012 05:53:00 AM,Pine St/Maple St,12BU026838
45825,Traffic,10/18/2012 06:29:00 AM,Shelburne Rd/Lyman Ave,12BU026840
45826,Traffic,10/18/2012 06:38:00 AM,Shelburne Rd/Lyman Ave,12BU026841
45827,Traffic,10/18/2012 06:45:00 AM,Shelburne Rd/Prospect Pkwy,12BU026842
45831,Traffic,10/18/2012 07:21:00 AM,Shelburne Rd/Prospect Pkwy,12BU026844
45834,Traffic,10/18/2012 07:42:00 AM,St Paul St/Kilburn St,12BU026845
45840,Traffic,10/18/2012 08:43:00 AM,N Union St/Hickok Pl,12BU026847
45856,Burglary,10/18/2012 04:25:00 PM,Maple Street,12BU026853
45868,Traffic,10/18/2012 12:01:00 PM,North St/N Winooski Ave,12BU026856
45895,Mental Health Issue,10/18/2012 02:06:00 PM,North Ave,12BU026871
45896,Vandalism,10/18/2012 01:46:00 PM,S Willard St,12BU026872
45901,Traffic,10/18/2012 02:25:00 PM,College St/Battery St,12BU026873
45904,Burglary,10/18/2012 02:34:00 PM,Intervale Ave,12BU026876
45907,Traffic,10/18/2012 02:48:00 PM,Park St/Monroe St,12BU026878
45911,Traffic,10/18/2012 03:39:00 PM,Oak St / St Louis St,12BU026880
45913,Burglary,10/18/2012 03:41:00 PM,Appletree Pt Rd,12BU026882
45921,Traffic,10/18/2012 04:34:00 PM,Main St/S Union St,12BU026889
45922,Traffic,10/18/2012 04:39:00 PM,Cherry St/Battery St,12BU026890
45923,Traffic,10/18/2012 04:42:00 PM,St Marys St/Luck St,12BU026891
45930,Mental Health Issue,10/18/2012 05:48:00 PM,Church St,12BU026894
45931,Mental Health Issue,10/18/2012 05:52:00 PM,Church St,12BU026895
45932,Intoxication,10/18/2012 06:38:00 PM,College St/Pine St,12BU026896
45933,Ordinance Violation - Other,10/18/2012 06:41:00 PM,Church St/Cherry St,12BU026897
45939,Traffic,10/18/2012 07:01:00 PM,East Ave/Bilodeau Ct,12BU026901
45941,Traffic,10/18/2012 07:15:00 PM,Colchester Ave/East Ave,12BU026902
45942,Noise,10/18/2012 07:25:00 PM,Church St,12BU026903
45945,Traffic,10/18/2012 07:39:00 PM,N Willard St/Brookes Ave,12BU026905
45947,Mental Health Issue,10/18/2012 08:05:00 PM,Park St,12BU026907
45950,Traffic,10/18/2012 08:33:00 PM,St Louis St/Luck St,12BU026908
45951,Trespass,10/18/2012 08:34:00 PM,S Winooski Ave,12BU026909
45953,Mental Health Issue,10/18/2012 08:50:00 PM,Church St,12BU026911
45957,Traffic,10/18/2012 09:02:00 PM,Hyde St/School St,12BU026913
45959,Traffic,10/18/2012 09:23:00 PM,Intervale Ave/Archibald St,12BU026914
45960,Trespass,10/18/2012 09:38:00 PM,Church St,12BU026915
45963,Traffic,10/18/2012 09:52:00 PM,Intervale Ave/Spring St,12BU026918
45965,Trespass,10/18/2012 09:56:00 PM,S Winooski Ave,12BU026920
45971,Traffic,10/18/2012 10:45:00 PM,Riverside Ave/Colchester Ave,12BU026923
45972,Traffic,10/18/2012 10:54:00 PM,North Ave/Crowley St,12BU026924
45973,Noise,10/18/2012 10:57:00 PM,Pearl St,12BU026925
45974,Noise,10/18/2012 11:00:00 PM,S Union St/Buell St,12BU026926
45975,Mental Health Issue,10/18/2012 11:03:00 PM,Park St,12BU026927
45978,Larceny - from Building,10/18/2012 11:16:00 PM,Sherman St,12BU026928
45981,Traffic,10/18/2012 11:32:00 PM,Pine St/Maple St,12BU026930
45982,Larceny - from Building,10/18/2012 11:35:00 PM,Intervale Ave,12BU026931
45985,Noise,10/18/2012 11:46:00 PM,College St,12BU026933
45987,Noise,10/19/2012 12:23:00 AM,Main St/St Paul St,12BU026935
45989,Noise,10/19/2012 12:31:00 AM,College St,12BU026937
45990,Traffic,10/19/2012 12:34:00 AM,Main St/S Union,12BU026938
45992,Noise,10/19/2012 12:54:00 AM,College St,12BU026940
45994,Intoxication,10/19/2012 01:08:00 AM,S Willard St/College St,12BU026942
45999,Ordinance Violation - Other,10/19/2012 01:59:00 AM,Church St/Main St,12BU026947
46006,Traffic,10/19/2012 03:12:00 AM,North Ave/Sherman St,12BU026950
46010,Noise,10/19/2012 03:47:00 AM,College St,12BU026954
46012,Noise,10/19/2012 03:49:00 AM,Adams St,12BU026955
46017,Traffic,10/19/2012 04:31:00 AM,North Ave/Leddy Park Rd,12BU026959
46020,Mental Health Issue,10/19/2012 05:19:00 AM,St Paul St,12BU026960
46023,Traffic,10/19/2012 07:00:00 AM,Shelburne Rd/Alfred St,12BU026962
46030,Trespass,10/19/2012 08:15:00 AM,George St,12BU026964
46034,Noise,10/19/2012 08:46:00 AM,North St / Pitkin St,12BU026966
46050,Mental Health Issue,10/19/2012 10:31:00 AM,Perrotta Pl,12BU026975
46053,Domestic Disturbance,10/19/2012 11:29:00 AM,College St/St Paul St,12BU026978
46055,Domestic Disturbance,10/19/2012 11:49:00 AM,Spring St,12BU026979
46069,Traffic,10/19/2012 01:20:00 PM,Colchester Ave/University Pl,12BU026986
46076,Trespass,10/19/2012 02:04:00 PM,George St,12BU026990
46086,Mental Health Issue,10/19/2012 03:28:00 PM,Church St,12BU026997
46092,Burglary,10/19/2012 04:06:00 PM,Ethan Allen Pkwy,12BU027000
46100,Burglary,10/19/2012 05:06:00 PM,Green Acres Dr,12BU027004
46105,Noise,10/19/2012 05:34:00 PM,Across From Church St,12BU027008
46106,Traffic,10/19/2012 05:37:00 PM,Lafountain St/Cedar St,12BU027009
46112,Domestic Disturbance,10/19/2012 06:00:00 PM,Ethan Allen Pkwy,12BU027010
46114,Noise,10/19/2012 07:15:00 PM,Lake St,12BU027011
46121,Intoxication,10/19/2012 08:00:00 PM,Main St,12BU027015
46124,Traffic,10/19/2012 08:16:00 PM,Shelburne Rd/Hadley Rd,12BU027018
46125,Intoxication,10/19/2012 08:29:00 PM,Pearl St/S Willard St,12BU027019
46127,Traffic,10/19/2012 08:41:00 PM,North Ave/Beltline,12BU027021
46128,Intoxication,10/19/2012 08:48:00 PM,Main St,12BU027022
46129,Intoxication,10/19/2012 08:49:00 PM,S Willard St,12BU027023
46131,Intoxication,10/19/2012 08:55:00 PM,S Willard St,12BU027025
46133,Intoxication,10/19/2012 09:13:00 PM,Main St,12BU027026
46134,Intoxication,10/19/2012 09:20:00 PM,Main St,12BU027027
46135,Intoxication,10/19/2012 09:23:00 PM,Main St,12BU027028
46138,Intoxication,10/19/2012 09:40:00 PM,Main St,12BU027030
46140,Intoxication,10/19/2012 09:42:00 PM,Bright St,12BU027032
46141,Intoxication,10/19/2012 09:51:00 PM,Main St,12BU027033
46143,Ordinance Violation - Other,10/19/2012 10:03:00 PM,Hickok Pl/isham St,12BU027034
46144,Intoxication,10/19/2012 10:05:00 PM,Main St,12BU027035
46146,Traffic,10/19/2012 10:10:00 PM,North Ave/Fairmont Pl,12BU027036
46149,Traffic,10/19/2012 10:25:00 PM,Pearl St/N Champlain St,12BU027038
46151,Traffic,10/19/2012 10:45:00 PM,North Ave/Ave A,12BU027039
46154,Noise,10/19/2012 10:48:00 PM,College St,12BU027040
46156,Noise,10/19/2012 10:55:00 PM,Peru St,12BU027041
46157,Noise,10/19/2012 10:58:00 PM,North St,12BU027042
46160,Traffic,10/19/2012 11:35:00 PM,Lakeview Terr/Canfield St,12BU027045
46162,Noise,10/19/2012 11:49:00 PM,College St,12BU027046
46163,Trespass,10/19/2012 11:58:00 PM,Main St,12BU027047
46166,Noise,10/20/2012 12:10:00 AM,College St,12BU027049
46172,Ordinance Violation - Other,10/20/2012 12:43:00 AM,Bradley St,12BU027053
46174,Noise,10/20/2012 12:48:00 AM,University Ter,12BU027054
46175,Noise,10/20/2012 12:56:00 AM,S Union St,12BU027055
46181,Assault - Simple,10/20/2012 01:22:00 AM,City Hall Park,12BU027058
46185,Vandalism,10/20/2012 01:55:00 AM,Main St/S Union St,12BU027061
46186,Domestic Disturbance,10/20/2012 01:58:00 AM,S Williams St,12BU027062
46188,Assault - Simple,10/20/2012 02:11:00 AM,Church St,12BU027064
46217,Vandalism,10/20/2012 08:57:00 AM,Hillside Terr,12BU027078
46218,Domestic Disturbance,10/20/2012 09:21:00 AM,Ethan Allen Parkway,12BU027079
46221,Vandalism,10/20/2012 09:29:00 AM,Main St,12BU027081
46224,Traffic,10/20/2012 09:50:00 AM,Riverside Ave/ Intervale Rd,12BU027082
46227,Traffic,10/20/2012 10:14:00 AM,Pearl St/ S Union St,12BU027085
46249,Ordinance Violation - Other,10/20/2012 12:47:00 PM,Church St,12BU027096
46251,Traffic,10/20/2012 12:51:00 PM,Pine St/Lakeside Ave,12BU027097
46253,Traffic,10/20/2012 01:03:00 PM,Pine St/Flynn Ave,12BU027099
46254,Trespass,10/20/2012 01:06:00 PM,Church St,12BU027100
46255,Airport AOA Violation,10/20/2012 01:24:00 PM,Airport Pkwy,12BU027101
46257,Traffic,10/20/2012 01:30:00 PM,Oak St/Manhattan Dr,12BU027103
46262,Mental Health Issue,10/20/2012 01:55:00 PM,Pearl St/Clarke St,12BU027108
46264,Vandalism,10/20/2012 02:40:00 PM,Bright St,12BU027110
46268,Vandalism,10/20/2012 03:06:00 PM,Isham St,12BU027112
46291,Trespass,10/20/2012 06:43:00 PM,North Ave,12BU027127
46292,Traffic,10/20/2012 07:10:00 PM,North Ave/Staniford Rd,12BU027128
46304,Intoxication,10/20/2012 08:50:00 PM,Cherry St/Church St,12BU027137
46308,Traffic,10/20/2012 09:12:00 PM,North Ave/Beltline,12BU027138
46316,Traffic,10/20/2012 10:17:00 PM,North Ave/Staniford Rd,12BU027143
46318,Traffic,10/20/2012 10:32:00 PM,North Ave/Green Acres Dr,12BU027144
46319,Traffic,10/20/2012 10:59:00 PM,North Ave/Shore Rd,12BU027145
46320,Noise,10/20/2012 11:00:00 PM,Converse Ct,12BU027146
46321,Noise,10/20/2012 11:10:00 PM,Hickok Pl,12BU027147
46323,Intoxication,10/20/2012 11:18:00 PM,Main St,12BU027149
46326,Noise,10/20/2012 11:25:00 PM,Grant St,12BU027151
46330,Noise,10/21/2012 12:01:00 AM,Pearl St/S Union St,12BU027154
46331,Noise,10/21/2012 12:06:00 AM,N Union St/Hickok Pl,12BU027155
46332,Trespass,10/21/2012 12:12:00 AM,Ferguson Ave,12BU027156
46333,Ordinance Violation - Other,10/21/2012 12:14:00 AM,Pearl St,12BU027157
46334,Traffic,10/21/2012 12:30:00 AM,North St/N Union St,12BU027158
46335,Noise,10/21/2012 12:30:00 AM,Hickok Pl,12BU027159
46336,Ordinance Violation - Other,10/21/2012 12:32:00 AM,Green St,12BU027160
46339,Noise,10/21/2012 12:45:00 AM,Brookes Ave,12BU027162
46342,Noise,10/21/2012 01:01:00 AM,Johnson St,12BU027164
46350,Vandalism,10/21/2012 01:29:00 AM,Pearl St/N Willard St,12BU027168
46360,Noise,10/21/2012 02:29:00 AM,N Willard St/Adsit Ct,12BU027175
46362,Noise,10/21/2012 02:35:00 AM,Bradley St,12BU027177
46368,Intoxication,10/21/2012 03:15:00 AM,North St,12BU027180
46373,Trespass,10/21/2012 06:25:00 AM,George St,12BU027183
46388,Traffic,10/21/2012 09:24:00 AM,Riverside Ave/N Winooski Ave,12BU027190
46411,Robbery,10/21/2012 12:36:00 PM,Church St/Cherry St,12BU027200
46420,Traffic,10/21/2012 02:02:00 PM,North Ave / Beltline,12BU027206
46422,Traffic,10/21/2012 02:06:00 PM,Park St/Monroe St,12BU027208
46427,Burglary,10/21/2012 02:13:00 PM,Starr Farm Rd,12BU027211
46430,Traffic,10/21/2012 02:49:00 PM,Northgate Rd,12BU027213
46432,Trespass,10/21/2012 03:20:00 PM,Pearl St,12BU027214
46445,Traffic,10/21/2012 06:55:00 PM,North Ave/Shore Rd,12BU027219
46446,Traffic,10/21/2012 06:59:00 PM,Main St/Battery St,12BU027220
46452,Traffic,10/21/2012 08:06:00 PM,North Ave,12BU027224
46457,Traffic,10/21/2012 09:05:00 PM,Pearl St/S Winooski Ave,12BU027228
46463,Traffic,10/21/2012 10:16:00 PM,North Ave/Shore Rd,12BU027231
46464,Traffic,10/21/2012 10:20:00 PM,Main St/University Hgts,12BU027232
46465,Traffic,10/21/2012 10:36:00 PM,North Ave/Green Acres Dr,12BU027233
46467,Traffic,10/21/2012 10:48:00 PM,North Ave/Green Acres Dr,12BU027234
46469,Robbery,10/21/2012 10:57:00 PM,North St/Lafountain St,12BU027235
46470,Noise,10/21/2012 11:00:00 PM,Claire Point Rd,12BU027236
46476,Assault - Simple,10/21/2012 11:48:00 PM,Pearl St/N Winooski Ave,12BU027237
46477,Noise,10/22/2012 12:20:00 AM,Isham St,12BU027238
46487,Domestic Disturbance,10/22/2012 06:27:00 AM,Pearl St,12BU027242
46491,Mental Health Issue,10/22/2012 08:04:00 AM,Oak St,12BU027243
46500,Larceny - from Building,10/22/2012 09:17:00 AM,Hyde St,12BU027247
46502,Vandalism,10/21/2012 02:05:00 PM,Elmwood Ave / Allen St,12BU027249
46506,Traffic,10/22/2012 09:47:00 AM,Pine St/ Sears Ln,12BU027250
46518,Traffic,10/22/2012 11:15:00 AM,Riverside Ave/Hillside Ter,12BU027254
46523,Traffic,10/22/2012 11:51:00 AM,North St/N Champlain St,12BU027256
46527,Vandalism,10/22/2012 12:04:00 PM,S Union St,12BU027258
46530,Trespass,10/22/2012 12:17:00 PM,Pearl St,12BU027260
46533,Trespass,10/22/2012 12:24:00 PM,Intervale Rd,12BU027261
46557,Larceny - from Building,10/22/2012 09:40:00 AM,Main St,12BU027273
46558,Traffic,10/22/2012 02:49:00 PM,North St/Park St,12BU027274
46560,Traffic,10/22/2012 03:05:00 PM,Manhattan Dr/Beltline,12BU027276
46561,Traffic,10/22/2012 03:07:00 PM,N Champlain St/Peru St,12BU027277
46564,Traffic,10/22/2012 03:45:00 PM,Main St/S Champlain,12BU027280
46569,Traffic,10/22/2012 04:13:00 PM,Maple St/Pine St,12BU027284
46576,Domestic Disturbance,10/22/2012 04:31:00 PM,Church St,12BU027290
46589,Traffic,10/22/2012 06:38:00 PM,North Ave,12BU027299
46590,Larceny - from Building,10/22/2012 06:45:00 PM,Main St,12BU027300
46592,Traffic,10/22/2012 06:56:00 PM,S Willard St/Bayview St,12BU027301
46593,Ordinance Violation - Other,10/22/2012 06:57:00 PM,Cherry St,12BU027302
46598,Traffic,10/22/2012 07:34:00 PM,St Paul St/Pine Pl,12BU027305
46600,Traffic,10/22/2012 07:45:00 PM,Main St/University Heights,12BU027306
46603,Traffic,10/22/2012 08:04:00 PM,Pearl St/N Willard St,12BU027308
46604,Traffic,10/22/2012 08:13:00 PM,North Ave/Shore Rd,12BU027309
46605,Intoxication,10/22/2012 08:16:00 PM,Church St/Maple St,12BU027310
46606,Traffic,10/22/2012 12:27:00 PM,Pine St/Kilburn St,12BU027311
46607,Traffic,10/22/2012 08:29:00 PM,North Ave/Lakewood Pkwy,12BU027312
46608,Trespass,10/22/2012 08:34:00 PM,Cedar St,12BU027313
46611,Traffic,10/22/2012 09:05:00 PM,Main St/Spear St,12BU027315
46613,Mental Health Issue,10/22/2012 09:07:00 PM,Allen St,12BU027316
46620,Trespass,10/22/2012 10:08:00 PM,N Winooski Ave,12BU027319
46627,Traffic,10/22/2012 11:29:00 PM,North Ave/Fairmont Pl,12BU027322
46631,Traffic,10/23/2012 12:13:00 AM,Riverside Ave/Hildred Dr,12BU027324
46635,Burglary,10/23/2012 02:38:00 AM,Peru St,12BU027325
46636,Noise,10/23/2012 02:53:00 AM,Monroe St,12BU027326
46668,Stolen Vehicle,10/23/2012 10:41:00 AM,S Willard St,12BU027341
46669,Domestic Disturbance,10/23/2012 10:49:00 AM,Main St/S Champlain St,12BU027342
46678,Vandalism,10/23/2012 11:49:00 AM,Church St,12BU027346
46685,Traffic,10/23/2012 12:39:00 PM,Battery St/Cherry St,12BU027353
46691,Noise,10/23/2012 01:47:00 PM,Colchester Ave,12BU027357
46699,Domestic Disturbance,10/23/2012 02:36:00 PM,Pearl St/N Union St,12BU027362
46701,Trespass,10/23/2012 02:52:00 PM,S Winooski Ave,12BU027364
46706,Trespass,10/23/2012 03:22:00 PM,East Ave,12BU027367
46707,Traffic,10/23/2012 03:28:00 PM,Maple St/Pine St,12BU027368
46715,Intoxication,10/23/2012 04:27:00 PM,North Ave,12BU027370
46717,Traffic,10/23/2012 04:45:00 PM,Pearl St/N Champlain St,12BU027371
46725,Trespass,10/23/2012 05:45:00 PM,Church St Burlington VT,12BU027377
46727,Traffic,10/23/2012 05:46:00 PM,Main St/East Ave,12BU027378
46735,Traffic,10/23/2012 07:05:00 PM,North St/Elmwood Ave,12BU027384
46737,Traffic,10/23/2012 07:19:00 PM,S Winooski Ave / Cherry St,12BU027385
46740,Ordinance Violation - Other,10/23/2012 07:41:00 PM,North St,12BU027387
46745,Traffic,10/23/2012 09:17:00 PM,North St/Booth St,12BU027389
46747,Burglary,10/23/2012 09:28:00 PM,Franklin Square,12BU027390
46751,Domestic Disturbance,10/23/2012 10:17:00 PM,Lafountain St,12BU027393
46752,Trespass,10/23/2012 10:49:00 PM,Cherry St,12BU027394
46754,Domestic Disturbance,10/23/2012 11:20:00 PM,Marble Ave,12BU027396
46755,Domestic Disturbance,10/23/2012 11:25:00 PM,Randy Ln,12BU027397
46756,Traffic,10/23/2012 11:31:00 PM,Battery St/Cherry St,12BU027398
46759,Domestic Disturbance,10/24/2012 12:01:00 AM,Murray St,12BU027399
46764,Traffic,10/24/2012 12:44:00 AM,Pine St/Maple St,12BU027401
46765,Traffic,10/24/2012 01:16:00 AM,Pearl St/Church St,12BU027402
46771,Traffic,10/24/2012 07:04:00 AM,S Winooski Ave/College St,12BU027403
46772,Traffic,10/24/2012 07:12:00 AM,St Paul St/Kilburn St,12BU027404
46775,Traffic,10/24/2012 07:31:00 AM,Park st/Sherman st,12BU027405
46777,Traffic,10/24/2012 07:58:00 AM,North Ave/Ward St,12BU027407
46781,Traffic,10/24/2012 09:00:00 AM,Riverside Ave/Hillside Ter,12BU027409
46784,Larceny - from Building,10/22/2012 05:59:00 PM,Baird St,12BU027411
46786,Traffic,10/24/2012 10:20:00 AM,Archibald St/N Willard St,12BU027412
46789,Trespass,10/24/2012 10:24:00 AM,Cherry St,12BU027414
46792,Traffic,10/24/2012 10:53:00 AM,Colchester Ave/thibault Pkwy,12BU027416
46795,Traffic,10/24/2012 11:03:00 AM,Pine St/Birchcliff Pkwy,12BU027419
46796,Vandalism,10/24/2012 11:04:00 AM,Elmwood Ave,12BU027420
46800,Traffic,10/24/2012 11:26:00 AM,North St/Drew St,12BU027423
46801,Trespass,10/24/2012 11:31:00 AM,Church St,12BU027424
46840,Mental Health Issue,10/24/2012 03:35:00 PM,Washington St,12BU027445
46844,Traffic,10/24/2012 04:25:00 PM,East Ave/Bilodeau Ct,12BU027449
46846,Traffic,10/24/2012 04:36:00 PM,East Ave/University Rd,12BU027451
46848,Vandalism,10/24/2012 04:04:00 PM,Murray St,12BU027452
46851,Traffic,10/24/2012 04:56:00 PM,Elmwood Ave/Pearl St,12BU027453
46852,Vandalism,10/24/2012 04:11:00 PM,Murray St,12BU027454
46856,Vandalism,10/24/2012 05:06:00 PM,Main St/S Williams St,12BU027457
46857,Trespass,10/24/2012 05:12:00 PM,Cherry St,12BU027458
46858,Trespass,10/24/2012 05:17:00 PM,Murray St,12BU027459
46865,Traffic,10/24/2012 05:50:00 PM,Battery St/College St,12BU027460
46871,Intoxication,10/24/2012 06:12:00 PM,Grant St,12BU027462
46893,Traffic,10/24/2012 08:29:00 PM,Murray St/Allen St,12BU027472
46903,Ordinance Violation - Other,10/24/2012 09:23:00 PM,Bank St,12BU027478
46904,Traffic,10/24/2012 09:36:00 PM,Pearl St/S Williams St,12BU027479
46909,Traffic,10/24/2012 09:59:00 PM,East Ave/E Village Dr,12BU027480
46915,Traffic,10/24/2012 10:39:00 PM,North St/Lafountain St,12BU027482
46916,Intoxication,10/24/2012 10:46:00 PM,North St/Lafountain St,12BU027483
46918,Traffic,10/24/2012 10:54:00 PM,North St/North Ave,12BU027484
46920,Traffic,10/24/2012 11:14:00 PM,N Union St/Loomis St,12BU027485
46923,Traffic,10/24/2012 11:35:00 PM,Pearl St/Orchard Terr,12BU027486
46927,Traffic,10/24/2012 11:59:00 PM,Archibald St/Intervale Ave,12BU027487
46930,Traffic,10/25/2012 12:10:00 AM,Park St/Summer St,12BU027489
46936,Traffic,10/25/2012 12:33:00 AM,North St/N Winooski,12BU027490
46940,Traffic,10/25/2012 12:53:00 AM,Main St/Battery St,12BU027491
46941,Traffic,10/25/2012 12:56:00 AM,Maple St/S Champlain St,12BU027492
46950,Traffic,10/25/2012 01:58:00 AM,North Ave/Canfield St,12BU027495
46955,Ordinance Violation - Other,10/25/2012 02:51:00 AM,Shelburne Rd,12BU027498
46956,Traffic,10/25/2012 03:20:00 AM,Ferguson Ave/Wells St,12BU027499
46957,Trespass,10/25/2012 03:30:00 AM,College St/Church St,12BU027500
46958,Traffic,10/25/2012 03:44:00 AM,Pearl St/N Champlain St,12BU027501
46959,Traffic,10/25/2012 03:55:00 AM,St Paul St/Cherry St,12BU027502
46962,Traffic,10/25/2012 05:31:00 AM,Shelburne Rd/Ledge Rd,12BU027504
46964,Traffic,10/25/2012 05:43:00 AM,St Paul St/S Union St,12BU027506
46965,Traffic,10/25/2012 05:51:00 AM,St Paul St/College St,12BU027507
46966,Ordinance Violation - Other,10/25/2012 06:24:00 AM,N Prospect St/Pearl St,12BU027508
46969,Traffic,10/25/2012 07:23:00 AM,Shelburne Rd/Flynn Ave,12BU027510
46972,Traffic,10/25/2012 07:38:00 AM,Beltline/Manhattan Dr,12BU027511
46973,Traffic,10/25/2012 07:40:00 AM,Shelburne Rd/Ledge Rd,12BU027512
46974,Traffic,10/25/2012 07:46:00 AM,North St,12BU027513
46977,Vandalism,10/25/2012 08:35:00 AM,Elmwood Ave,12BU027515
46980,Trespass,10/25/2012 08:49:00 AM,Pine St,12BU027517
46983,Traffic,10/25/2012 09:10:00 AM,Colchester Ave/Mansfield Ave,12BU027519
47011,Larceny - from Building,10/25/2012 12:58:00 PM,N Winooski Ave,12BU027532
47015,Traffic,10/25/2012 01:18:00 PM,Park St/Monroe St,12BU027534
47021,Trespass,10/25/2012 01:55:00 PM,North Ave,12BU027536
47024,Traffic,10/25/2012 02:14:00 PM,S Union St/Grant St,12BU027538
47029,Traffic,10/25/2012 02:57:00 PM,S Willard St / Buell St,12BU027542
47031,Domestic Disturbance,10/25/2012 03:02:00 PM,North St,12BU027544
47035,Traffic,10/25/2012 03:40:00 PM,Shelburne Rd/Flynn Ave,12BU027547
47038,Traffic,10/25/2012 03:57:00 PM,Intervale Ave/Willow St,12BU027549
47039,Traffic,10/25/2012 04:00:00 PM,Colchester Ave/Mansfield Ave,12BU027550
47048,Trespass,10/25/2012 05:21:00 PM,Cherry St,12BU027555
47049,Trespass,10/25/2012 05:22:00 PM,Cherry St,12BU027556
47055,Traffic,10/25/2012 05:58:00 PM,Manhattan Dr,12BU027558
47062,Traffic,10/25/2012 06:12:00 PM,N Winooski Ave/Archibald St,12BU027561
47064,Traffic,10/25/2012 06:28:00 PM,S Winooski Ave/Bank St,12BU027562
47065,Traffic,10/25/2012 06:34:00 PM,S Winooski Ave/Cherry St,12BU027563
47067,Noise,10/25/2012 06:36:00 PM,S Meadow Dr,12BU027564
47073,Intoxication,10/25/2012 08:08:00 PM,Colchester Ave,12BU027570
47080,Traffic,10/25/2012 09:13:00 PM,North Ave/Fairmont Pl,12BU027574
47082,Traffic,10/25/2012 09:27:00 PM,Maple St/S Winooski Ave,12BU027575
47083,Traffic,10/25/2012 09:33:00 PM,North St/North Ave,12BU027576
47096,Traffic,10/25/2012 11:01:00 PM,North Ave/Sherman St,12BU027583
47097,Noise,10/25/2012 11:13:00 PM,College St,12BU027584
47098,Intoxication,10/25/2012 11:19:00 PM,King St/Pine St,12BU027585
47101,Noise,10/25/2012 11:41:00 PM,Hickok Pl,12BU027586
47102,Mental Health Issue,10/25/2012 11:46:00 PM,Maple St,12BU027587
47103,Intoxication,10/25/2012 11:46:00 PM,Colchester Ave,12BU027588
47105,Alcohol Offense,10/26/2012 12:04:00 AM,Church St,12BU027589
47108,Vandalism,10/26/2012 01:09:00 AM,Maple St/Harrington Terr,12BU027591
47109,Trespass,10/26/2012 01:39:00 AM,Main St,12BU027592
